Time [s],Packet ID,MOSI,MISO
2.136484160000000,0,0x00,0xF6
2.136581440000000,0,0x00,0xD7
2.136678880000000,0,0x00,0xF9
2.136776320000000,0,0x00,0x47
2.136873760000000,0,0x00,0xFB
2.136971200000000,0,0x00,0x97
2.137068480000000,0,0x00,0xFD
2.137165920000000,0,0x00,0xD7
2.137263360000000,0,0x00,0xFF
2.137360800000000,0,0x00,0xF7
2.137458240000000,0,0x00,0xF0
2.137555680000000,0,0x00,0x00
2.137652960000000,0,0x00,0x02
2.137750400000000,0,0x00,0x81
2.137847840000000,0,0x00,0x95
2.137945280000000,0,0x00,0x03
2.138042720000000,0,0x00,0x24
2.138140000000000,0,0x00,0x04
2.138237440000000,0,0x00,0xB4
2.138334880000000,0,0x00,0x25
2.138432320000000,0,0x00,0xB2
2.138529760000000,0,0x00,0xC6
2.138627200000000,0,0x00,0x09
2.138724480000000,0,0x00,0xA6
2.138821920000000,0,0x00,0x23
2.138919360000000,0,0x00,0x06
2.139016800000000,0,0x00,0x45
2.139114240000000,0,0x00,0xC6
2.139211520000000,0,0x00,0x54
2.139308960000000,0,0x00,0x96
2.139406400000000,0,0x00,0x60
2.139503840000000,0,0x00,0xD6
2.139601280000000,0,0x00,0x7B
2.139698720000000,0,0x00,0x46
2.139796000000000,0,0x00,0x74
2.139893440000000,0,0x00,0x56
2.139990880000000,0,0x00,0x8C
2.140088320000000,0,0x00,0x66
2.140185760000000,0,0x00,0x83
2.140283040000000,0,0x00,0x96
2.140380480000000,0,0x00,0x9A
2.140477920000000,0,0x00,0x16
2.140575360000000,0,0x00,0x90
2.140672800000000,0,0x00,0x16
2.140770240000000,0,0x00,0xA5
2.140867520000000,0,0x00,0x86
2.140964960000000,0,0x00,0xAA
2.141062400000000,0,0x00,0xA6
2.141159840000000,0,0x00,0xAF
2.141257280000000,0,0x00,0x66
2.141354560000000,0,0x00,0xA3
2.141452000000000,0,0x00,0xC6
2.141549440000000,0,0x00,0xB7
2.141646880000000,0,0x00,0xF6
2.141744320000000,0,0x00,0xBB
2.141841760000000,0,0x00,0xE6
2.141939040000000,0,0x00,0xBF
2.142036480000000,0,0x00,0x96
2.142133920000000,0,0x00,0xB3
2.142231360000000,0,0x00,0x26
2.142328800000000,0,0x00,0xC6
2.142426080000000,0,0x00,0x76
2.142523520000000,0,0x00,0xC9
2.142620960000000,0,0x00,0xA6
2.142718400000000,0,0x00,0xCC
2.142815840000000,0,0x00,0xB6
2.142913280000000,0,0x00,0xCF
2.143010560000000,0,0x00,0xA6
2.143108000000000,0,0x00,0xC2
2.143205440000000,0,0x00,0x76
2.143302880000000,0,0x00,0xD5
2.143400320000000,0,0x00,0x26
2.143497600000000,0,0x00,0xD7
2.143595040000000,0,0x00,0xC6
2.143692480000000,0,0x00,0xDA
2.143789920000000,0,0x00,0x46
2.143887360000000,0,0x00,0xD5
2.143984800000000,0,0x00,0xF6
2.144082080000000,0,0x00,0xAE
2.144179520000000,0,0x00,0x97
2.144276960000000,0,0x00,0x00
2.144374400000000,0,0x00,0x67
2.144471840000000,0,0x00,0x4C
2.144569120000000,0,0x00,0xE7
2.144666560000000,0,0x00,0x50
2.144764000000000,0,0x00,0xF7
2.144861440000000,0,0x00,0x70
2.144958880000000,0,0x00,0x67
2.145056320000000,0,0x00,0x8D
2.145153600000000,0,0x00,0x07
2.145251040000000,0,0x00,0x87
2.145348480000000,0,0x00,0xA7
2.145445920000000,0,0x00,0x90
2.145543360000000,0,0x00,0xE7
2.145640640000000,0,0x00,0xA8
2.145738080000000,0,0x00,0xF7
2.145835520000000,0,0x00,0xA0
2.145932960000000,0,0x00,0x37
2.146030400000000,0,0x00,0xB6
2.146127840000000,0,0x00,0xC7
2.146225120000000,0,0x00,0xBC
2.146322560000000,0,0x00,0xC7
2.146420000000000,0,0x00,0xB2
2.146517440000000,0,0x00,0x47
2.146614880000000,0,0x00,0xC7
2.146712160000000,0,0x00,0x57
2.146809600000000,0,0x00,0xCC
2.146907040000000,0,0x00,0x17
2.147004480000000,0,0x00,0xC0
2.147101920000000,0,0x00,0x87
2.147199360000000,0,0x00,0xD4
2.147296640000000,0,0x00,0xA7
2.147394080000000,0,0x00,0xD8
2.147491520000000,0,0x00,0x97
2.147588960000000,0,0x00,0xDC
2.147686400000000,0,0x00,0x47
2.147783840000000,0,0x00,0xDF
2.147881120000000,0,0x00,0xD7
2.147978560000000,0,0x00,0xD3
2.148076000000000,0,0x00,0x27
2.148173440000000,0,0x00,0xE6
2.148270880000000,0,0x00,0x57
2.148368160000000,0,0x00,0xE9
2.148465600000000,0,0x00,0x67
2.148563040000000,0,0x00,0xEC
2.148660480000000,0,0x00,0x47
2.148757920000000,0,0x00,0xEF
2.148855360000000,0,0x00,0x17
2.148952640000000,0,0x00,0xE1
2.149050080000000,0,0x00,0xC7
2.149147520000000,0,0x00,0xF4
2.149244960000000,0,0x00,0x57
2.149342400000000,0,0x00,0xF6
2.149439680000000,0,0x00,0xD7
2.149537120000000,0,0x00,0xF9
2.149634560000000,0,0x00,0x47
2.149732000000000,0,0x00,0xFB
2.149829440000000,0,0x00,0x97
2.149926880000000,0,0x00,0xFD
2.150024160000000,0,0x00,0xD7
2.150121600000000,0,0x00,0xFF
2.150219040000000,0,0x00,0xF7
2.150316480000000,0,0x00,0xF0
2.150413920000000,0,0x00,0x00
2.150511200000000,0,0x00,0x0C
2.150608640000000,0,0x00,0x01
2.150706080000000,0,0x00,0xC8
2.150803520000000,0,0x00,0x03
2.150900960000000,0,0x00,0x93
2.150998400000000,0,0x00,0x05
2.151095680000000,0,0x00,0x41
2.151193120000000,0,0x00,0xC5
2.151290560000000,0,0x00,0xE8
2.151388000000000,0,0x00,0x16
2.151485440000000,0,0x00,0x17
2.151582720000000,0,0x00,0x46
2.151680160000000,0,0x00,0x3D
2.151777600000000,0,0x00,0x06
2.151875040000000,0,0x00,0x4D
2.151972480000000,0,0x00,0xA6
2.152069920000000,0,0x00,0x5B
2.152167200000000,0,0x00,0x16
2.152264640000000,0,0x00,0x66
2.152362080000000,0,0x00,0x66
2.152459520000000,0,0x00,0x70
2.152556960000000,0,0x00,0x16
2.152654240000000,0,0x00,0x88
2.152751680000000,0,0x00,0xA6
2.152849120000000,0,0x00,0x80
2.152946560000000,0,0x00,0x36
2.153044000000000,0,0x00,0x97
2.153141440000000,0,0x00,0x16
2.153238720000000,0,0x00,0x9D
2.153336160000000,0,0x00,0x46
2.153433600000000,0,0x00,0x92
2.153531040000000,0,0x00,0xF6
2.153628480000000,0,0x00,0xA8
2.153725760000000,0,0x00,0x46
2.153823200000000,0,0x00,0xAD
2.153920640000000,0,0x00,0x26
2.154018080000000,0,0x00,0xA1
2.154115520000000,0,0x00,0xB6
2.154212960000000,0,0x00,0xB6
2.154310240000000,0,0x00,0x06
2.154407680000000,0,0x00,0xBA
2.154505120000000,0,0x00,0x16
2.154602560000000,0,0x00,0xBD
2.154700000000000,0,0x00,0xE6
2.154797280000000,0,0x00,0xB1
2.154894720000000,0,0x00,0x86
2.154992160000000,0,0x00,0xC4
2.155089600000000,0,0x00,0xF6
2.155187040000000,0,0x00,0xC8
2.155284480000000,0,0x00,0x36
2.155381760000000,0,0x00,0xCB
2.155479200000000,0,0x00,0x56
2.155576640000000,0,0x00,0xCE
2.155674080000000,0,0x00,0x56
2.155771520000000,0,0x00,0xC1
2.155868800000000,0,0x00,0x26
2.155966240000000,0,0x00,0xD3
2.156063680000000,0,0x00,0xE6
2.156161120000000,0,0x00,0xD6
2.156258560000000,0,0x00,0x96
2.156356000000000,0,0x00,0xD9
2.156453280000000,0,0x00,0x16
2.156550720000000,0,0x00,0xDB
2.156648160000000,0,0x00,0x96
2.156745600000000,0,0x00,0xD7
2.156843040000000,0,0x00,0xF6
2.156940320000000,0,0x00,0xAF
2.157037760000000,0,0x00,0x37
2.157135200000000,0,0x00,0x00
2.157232640000000,0,0x00,0xA7
2.157330080000000,0,0x00,0x4D
2.157427520000000,0,0x00,0x17
2.157524800000000,0,0x00,0x51
2.157622240000000,0,0x00,0x17
2.157719680000000,0,0x00,0x70
2.157817120000000,0,0x00,0x87
2.157914560000000,0,0x00,0x8D
2.158011840000000,0,0x00,0x17
2.158109280000000,0,0x00,0x87
2.158206720000000,0,0x00,0xB7
2.158304160000000,0,0x00,0x90
2.158401600000000,0,0x00,0xF7
2.158499040000000,0,0x00,0xA9
2.158596320000000,0,0x00,0x07
2.158693760000000,0,0x00,0xA0
2.158791200000000,0,0x00,0x47
2.158888640000000,0,0x00,0xB6
2.158986080000000,0,0x00,0xD7
2.159083520000000,0,0x00,0xBC
2.159180800000000,0,0x00,0xC7
2.159278240000000,0,0x00,0xB2
2.159375680000000,0,0x00,0x47
2.159473120000000,0,0x00,0xC7
2.159570560000000,0,0x00,0x67
2.159667840000000,0,0x00,0xCC
2.159765280000000,0,0x00,0x17
2.159862720000000,0,0x00,0xC0
2.159960160000000,0,0x00,0x87
2.160057600000000,0,0x00,0xD4
2.160155040000000,0,0x00,0xB7
2.160252320000000,0,0x00,0xD8
2.160349760000000,0,0x00,0x97
2.160447200000000,0,0x00,0xDC
2.160544640000000,0,0x00,0x57
2.160642080000000,0,0x00,0xDF
2.160739360000000,0,0x00,0xD7
2.160836800000000,0,0x00,0xD3
2.160934240000000,0,0x00,0x27
2.161031680000000,0,0x00,0xE6
2.161129120000000,0,0x00,0x57
2.161226560000000,0,0x00,0xE9
2.161323840000000,0,0x00,0x67
2.161421280000000,0,0x00,0xEC
2.161518720000000,0,0x00,0x57
2.161616160000000,0,0x00,0xEF
2.161713600000000,0,0x00,0x17
2.161810880000000,0,0x00,0xE1
2.161908320000000,0,0x00,0xC7
2.162005760000000,0,0x00,0xF4
2.162103200000000,0,0x00,0x67
2.162200640000000,0,0x00,0xF6
2.162298080000000,0,0x00,0xD7
2.162395360000000,0,0x00,0xF9
2.162492800000000,0,0x00,0x47
2.162590240000000,0,0x00,0xFB
2.162687680000000,0,0x00,0x97
2.162785120000000,0,0x00,0xFD
2.162882400000000,0,0x00,0xD7
2.162979840000000,0,0x00,0xFF
2.163077280000000,0,0x00,0xF7
2.163174720000000,0,0x00,0xF0
2.163272160000000,0,0x00,0x00
2.163369600000000,0,0x00,0x0D
2.163466880000000,0,0x00,0x82
2.163564320000000,0,0x00,0x0B
2.163661760000000,0,0x00,0x04
2.163759200000000,0,0x00,0x1D
2.163856640000000,0,0x00,0x45
2.163953920000000,0,0x00,0x9D
2.164051360000000,0,0x00,0x15
2.164148800000000,0,0x00,0xF7
2.164246240000000,0,0x00,0x16
2.164343680000000,0,0x00,0x21
2.164441120000000,0,0x00,0x86
2.164538400000000,0,0x00,0x44
2.164635840000000,0,0x00,0xD6
2.164733280000000,0,0x00,0x53
2.164830720000000,0,0x00,0xF6
2.164928160000000,0,0x00,0x60
2.165025440000000,0,0x00,0x66
2.165122880000000,0,0x00,0x7A
2.165220320000000,0,0x00,0xE6
2.165317760000000,0,0x00,0x74
2.165415200000000,0,0x00,0x16
2.165512640000000,0,0x00,0x8C
2.165609920000000,0,0x00,0x26
2.165707360000000,0,0x00,0x83
2.165804800000000,0,0x00,0x66
2.165902240000000,0,0x00,0x99
2.165999680000000,0,0x00,0xF6
2.166096960000000,0,0x00,0x9F
2.166194400000000,0,0x00,0xF6
2.166291840000000,0,0x00,0x95
2.166389280000000,0,0x00,0x76
2.166486720000000,0,0x00,0xAA
2.166584160000000,0,0x00,0x96
2.166681440000000,0,0x00,0xAF
2.166778880000000,0,0x00,0x56
2.166876320000000,0,0x00,0xA3
2.166973760000000,0,0x00,0xC6
2.167071200000000,0,0x00,0xB7
2.167168480000000,0,0x00,0xE6
2.167265920000000,0,0x00,0xBB
2.167363360000000,0,0x00,0xD6
2.167460800000000,0,0x00,0xBF
2.167558240000000,0,0x00,0x96
2.167655680000000,0,0x00,0xB3
2.167752960000000,0,0x00,0x16
2.167850400000000,0,0x00,0xC6
2.167947840000000,0,0x00,0x76
2.168045280000000,0,0x00,0xC9
2.168142720000000,0,0x00,0xA6
2.168240000000000,0,0x00,0xCC
2.168337440000000,0,0x00,0xB6
2.168434880000000,0,0x00,0xCF
2.168532320000000,0,0x00,0xA6
2.168629760000000,0,0x00,0xC2
2.168727200000000,0,0x00,0x76
2.168824480000000,0,0x00,0xD5
2.168921920000000,0,0x00,0x26
2.169019360000000,0,0x00,0xD7
2.169116800000000,0,0x00,0xC6
2.169214240000000,0,0x00,0xDA
2.169311680000000,0,0x00,0x46
2.169408960000000,0,0x00,0xDC
2.169506400000000,0,0x00,0xB6
2.169603840000000,0,0x00,0xD9
2.169701280000000,0,0x00,0xA6
2.169798720000000,0,0x00,0xAF
2.169896000000000,0,0x00,0xC7
2.169993440000000,0,0x00,0x00
2.170090880000000,0,0x00,0xF7
2.170188320000000,0,0x00,0x4D
2.170285760000000,0,0x00,0x37
2.170383200000000,0,0x00,0x51
2.170480480000000,0,0x00,0x37
2.170577920000000,0,0x00,0x70
2.170675360000000,0,0x00,0x97
2.170772800000000,0,0x00,0x8D
2.170870240000000,0,0x00,0x37
2.170967520000000,0,0x00,0x87
2.171064960000000,0,0x00,0xC7
2.171162400000000,0,0x00,0x90
2.171259840000000,0,0x00,0xF7
2.171357280000000,0,0x00,0xA9
2.171454720000000,0,0x00,0x17
2.171552000000000,0,0x00,0xA0
2.171649440000000,0,0x00,0x57
2.171746880000000,0,0x00,0xB6
2.171844320000000,0,0x00,0xD7
2.171941760000000,0,0x00,0xBC
2.172039040000000,0,0x00,0xD7
2.172136480000000,0,0x00,0xB2
2.172233920000000,0,0x00,0x57
2.172331360000000,0,0x00,0xC7
2.172428800000000,0,0x00,0x67
2.172526240000000,0,0x00,0xCC
2.172623520000000,0,0x00,0x27
2.172720960000000,0,0x00,0xC0
2.172818400000000,0,0x00,0x87
2.172915840000000,0,0x00,0xD4
2.173013280000000,0,0x00,0xB7
2.173110560000000,0,0x00,0xD8
2.173208000000000,0,0x00,0xA7
2.173305440000000,0,0x00,0xDC
2.173402880000000,0,0x00,0x57
2.173500320000000,0,0x00,0xDF
2.173597760000000,0,0x00,0xD7
2.173695040000000,0,0x00,0xD3
2.173792480000000,0,0x00,0x27
2.173889920000000,0,0x00,0xE6
2.173987360000000,0,0x00,0x57
2.174084800000000,0,0x00,0xE9
2.174182080000000,0,0x00,0x67
2.174279520000000,0,0x00,0xEC
2.174376960000000,0,0x00,0x57
2.174474400000000,0,0x00,0xEF
2.174571840000000,0,0x00,0x17
2.174669280000000,0,0x00,0xE1
2.174766560000000,0,0x00,0xC7
2.174864000000000,0,0x00,0xF4
2.174961440000000,0,0x00,0x67
2.175058880000000,0,0x00,0xF6
2.175156320000000,0,0x00,0xD7
2.175253600000000,0,0x00,0xF9
2.175351040000000,0,0x00,0x47
2.175448480000000,0,0x00,0xFB
2.175545920000000,0,0x00,0x97
2.175643360000000,0,0x00,0xFD
2.175740800000000,0,0x00,0xD7
2.175838080000000,0,0x00,0xFF
2.175935520000000,0,0x00,0xF7
2.176032960000000,0,0x00,0xF0
2.176130400000000,0,0x00,0x00
2.176227840000000,0,0x00,0x09
2.176325120000000,0,0x00,0x02
2.176422560000000,0,0x00,0x5D
2.176520000000000,0,0x00,0x04
2.176617440000000,0,0x00,0xAC
2.176714880000000,0,0x00,0x35
2.176812320000000,0,0x00,0xCF
2.176909600000000,0,0x00,0x76
2.177007040000000,0,0x00,0x02
2.177104480000000,0,0x00,0x36
2.177201920000000,0,0x00,0x39
2.177299360000000,0,0x00,0x86
2.177396640000000,0,0x00,0x4B
2.177494080000000,0,0x00,0x06
2.177591520000000,0,0x00,0x59
2.177688960000000,0,0x00,0x06
2.177786400000000,0,0x00,0x64
2.177883840000000,0,0x00,0xB6
2.177981120000000,0,0x00,0x7E
2.178078560000000,0,0x00,0xA6
2.178176000000000,0,0x00,0x77
2.178273440000000,0,0x00,0x66
2.178370880000000,0,0x00,0x8F
2.178468160000000,0,0x00,0x26
2.178565600000000,0,0x00,0x86
2.178663040000000,0,0x00,0x16
2.178760480000000,0,0x00,0x9C
2.178857920000000,0,0x00,0x66
2.178955360000000,0,0x00,0x92
2.179052640000000,0,0x00,0x36
2.179150080000000,0,0x00,0xA7
2.179247520000000,0,0x00,0x96
2.179344960000000,0,0x00,0xAC
2.179442400000000,0,0x00,0x86
2.179539680000000,0,0x00,0xA1
2.179637120000000,0,0x00,0x26
2.179734560000000,0,0x00,0xB5
2.179832000000000,0,0x00,0x76
2.179929440000000,0,0x00,0xB9
2.180026880000000,0,0x00,0x86
2.180124160000000,0,0x00,0xBD
2.180221600000000,0,0x00,0x66
2.180319040000000,0,0x00,0xB1
2.180416480000000,0,0x00,0x06
2.180513920000000,0,0x00,0xC4
2.180611360000000,0,0x00,0x86
2.180708640000000,0,0x00,0xC7
2.180806080000000,0,0x00,0xC6
2.180903520000000,0,0x00,0xCA
2.181000960000000,0,0x00,0xF6
2.181098400000000,0,0x00,0xCD
2.181195680000000,0,0x00,0xF6
2.181293120000000,0,0x00,0xC0
2.181390560000000,0,0x00,0xD6
2.181488000000000,0,0x00,0xD3
2.181585440000000,0,0x00,0x96
2.181682880000000,0,0x00,0xD6
2.181780160000000,0,0x00,0x46
2.181877600000000,0,0x00,0xD8
2.181975040000000,0,0x00,0xC6
2.182072480000000,0,0x00,0xDB
2.182169920000000,0,0x00,0x46
2.182267200000000,0,0x00,0xDD
2.182364640000000,0,0x00,0xA6
2.182462080000000,0,0x00,0xDB
2.182559520000000,0,0x00,0x16
2.182656960000000,0,0x00,0xA0
2.182754400000000,0,0x00,0x37
2.182851680000000,0,0x00,0x11
2.182949120000000,0,0x00,0x27
2.183046560000000,0,0x00,0x4D
2.183144000000000,0,0x00,0x67
2.183241440000000,0,0x00,0x51
2.183338720000000,0,0x00,0x47
2.183436160000000,0,0x00,0x70
2.183533600000000,0,0x00,0xB7
2.183631040000000,0,0x00,0x8D
2.183728480000000,0,0x00,0x47
2.183825920000000,0,0x00,0x87
2.183923200000000,0,0x00,0xD7
2.184020640000000,0,0x00,0x91
2.184118080000000,0,0x00,0x07
2.184215520000000,0,0x00,0xA9
2.184312960000000,0,0x00,0x27
2.184410240000000,0,0x00,0xA0
2.184507680000000,0,0x00,0x57
2.184605120000000,0,0x00,0xB6
2.184702560000000,0,0x00,0xE7
2.184800000000000,0,0x00,0xBC
2.184897440000000,0,0x00,0xD7
2.184994720000000,0,0x00,0xB2
2.185092160000000,0,0x00,0x57
2.185189600000000,0,0x00,0xC7
2.185287040000000,0,0x00,0x67
2.185384480000000,0,0x00,0xCC
2.185481760000000,0,0x00,0x27
2.185579200000000,0,0x00,0xC0
2.185676640000000,0,0x00,0x97
2.185774080000000,0,0x00,0xD4
2.185871520000000,0,0x00,0xB7
2.185968960000000,0,0x00,0xD8
2.186066240000000,0,0x00,0xA7
2.186163680000000,0,0x00,0xDC
2.186261120000000,0,0x00,0x57
2.186358560000000,0,0x00,0xDF
2.186456000000000,0,0x00,0xD7
2.186553280000000,0,0x00,0xD3
2.186650720000000,0,0x00,0x37
2.186748160000000,0,0x00,0xE6
2.186845600000000,0,0x00,0x57
2.186943040000000,0,0x00,0xE9
2.187040480000000,0,0x00,0x67
2.187137760000000,0,0x00,0xEC
2.187235200000000,0,0x00,0x57
2.187332640000000,0,0x00,0xEF
2.187430080000000,0,0x00,0x17
2.187527520000000,0,0x00,0xE1
2.187624800000000,0,0x00,0xC7
2.187722240000000,0,0x00,0xF4
2.187819680000000,0,0x00,0x67
2.187917120000000,0,0x00,0xF6
2.188014560000000,0,0x00,0xD7
2.188112000000000,0,0x00,0xF9
2.188209280000000,0,0x00,0x47
2.188306720000000,0,0x00,0xFB
2.188404160000000,0,0x00,0x97
2.188501600000000,0,0x00,0xFD
2.188599040000000,0,0x00,0xD7
2.188696320000000,0,0x00,0xFF
2.188793760000000,0,0x00,0xF7
2.188891200000000,0,0x00,0xF0
2.188988640000000,0,0x00,0x00
2.189086080000000,0,0x00,0x0E
2.189183520000000,0,0x00,0x82
2.189280800000000,0,0x00,0xA5
2.189378240000000,0,0x00,0x45
2.189475680000000,0,0x00,0x38
2.189573120000000,0,0x00,0x25
2.189670560000000,0,0x00,0xEC
2.189767840000000,0,0x00,0xA6
2.189865280000000,0,0x00,0x1A
2.189962720000000,0,0x00,0xD6
2.190060160000000,0,0x00,0x3F
2.190157600000000,0,0x00,0xE6
2.190255040000000,0,0x00,0x40
2.190352320000000,0,0x00,0x16
2.190449760000000,0,0x00,0x6D
2.190547200000000,0,0x00,0x36
2.190644640000000,0,0x00,0x68
2.190742080000000,0,0x00,0x46
2.190839360000000,0,0x00,0x71
2.190936800000000,0,0x00,0xD6
2.191034240000000,0,0x00,0x8A
2.191131680000000,0,0x00,0x26
2.191229120000000,0,0x00,0x81
2.191326560000000,0,0x00,0xA6
2.191423840000000,0,0x00,0x98
2.191521280000000,0,0x00,0x66
2.191618720000000,0,0x00,0x9E
2.191716160000000,0,0x00,0x86
2.191813600000000,0,0x00,0x94
2.191911040000000,0,0x00,0x26
2.192008320000000,0,0x00,0xA9
2.192105760000000,0,0x00,0x56
2.192203200000000,0,0x00,0xAE
2.192300640000000,0,0x00,0x36
2.192398080000000,0,0x00,0xA2
2.192495360000000,0,0x00,0xB6
2.192592800000000,0,0x00,0xB6
2.192690240000000,0,0x00,0xF6
2.192787680000000,0,0x00,0xBA
2.192885120000000,0,0x00,0xF6
2.192982560000000,0,0x00,0xBE
2.193079840000000,0,0x00,0xB6
2.193177280000000,0,0x00,0xB2
2.193274720000000,0,0x00,0x46
2.193372160000000,0,0x00,0xC5
2.193469600000000,0,0x00,0xB6
2.193566880000000,0,0x00,0xC8
2.193664320000000,0,0x00,0xF6
2.193761760000000,0,0x00,0xCC
2.193859200000000,0,0x00,0x06
2.193956640000000,0,0x00,0xCE
2.194054080000000,0,0x00,0xF6
2.194151360000000,0,0x00,0xC1
2.194248800000000,0,0x00,0xD6
2.194346240000000,0,0x00,0xD4
2.194443680000000,0,0x00,0x86
2.194541120000000,0,0x00,0xD7
2.194638400000000,0,0x00,0x26
2.194735840000000,0,0x00,0xD9
2.194833280000000,0,0x00,0xB6
2.194930720000000,0,0x00,0xDC
2.195028160000000,0,0x00,0x26
2.195125600000000,0,0x00,0xDE
2.195222880000000,0,0x00,0x76
2.195320320000000,0,0x00,0xDC
2.195417760000000,0,0x00,0x46
2.195515200000000,0,0x00,0xA0
2.195612640000000,0,0x00,0xA7
2.195709920000000,0,0x00,0x11
2.195807360000000,0,0x00,0x57
2.195904800000000,0,0x00,0x4D
2.196002240000000,0,0x00,0x87
2.196099680000000,0,0x00,0x51
2.196197120000000,0,0x00,0x67
2.196294400000000,0,0x00,0x70
2.196391840000000,0,0x00,0xC7
2.196489280000000,0,0x00,0x8D
2.196586720000000,0,0x00,0x57
2.196684160000000,0,0x00,0x87
2.196781440000000,0,0x00,0xE7
2.196878880000000,0,0x00,0x91
2.196976320000000,0,0x00,0x17
2.197073760000000,0,0x00,0xA9
2.197171200000000,0,0x00,0x27
2.197268640000000,0,0x00,0xA0
2.197365920000000,0,0x00,0x67
2.197463360000000,0,0x00,0xB6
2.197560800000000,0,0x00,0xE7
2.197658240000000,0,0x00,0xBC
2.197755680000000,0,0x00,0xE7
2.197852960000000,0,0x00,0xB2
2.197950400000000,0,0x00,0x57
2.198047840000000,0,0x00,0xC7
2.198145280000000,0,0x00,0x77
2.198242720000000,0,0x00,0xCC
2.198340160000000,0,0x00,0x27
2.198437440000000,0,0x00,0xC0
2.198534880000000,0,0x00,0x97
2.198632320000000,0,0x00,0xD4
2.198729760000000,0,0x00,0xB7
2.198827200000000,0,0x00,0xD8
2.198924480000000,0,0x00,0xA7
2.199021920000000,0,0x00,0xDC
2.199119360000000,0,0x00,0x57
2.199216800000000,0,0x00,0xDF
2.199314240000000,0,0x00,0xD7
2.199411680000000,0,0x00,0xD3
2.199508960000000,0,0x00,0x37
2.199606400000000,0,0x00,0xE6
2.199703840000000,0,0x00,0x67
2.199801280000000,0,0x00,0xE9
2.199898720000000,0,0x00,0x67
2.199996000000000,0,0x00,0xEC
2.200093440000000,0,0x00,0x57
2.200190880000000,0,0x00,0xEF
2.200288320000000,0,0x00,0x17
2.200385760000000,0,0x00,0xE1
2.200483200000000,0,0x00,0xC7
2.200580480000000,0,0x00,0xF4
2.200677920000000,0,0x00,0x67
2.200775360000000,0,0x00,0xF6
2.200872800000000,0,0x00,0xD7
2.200970240000000,0,0x00,0xF9
2.201067520000000,0,0x00,0x47
2.201164960000000,0,0x00,0xFB
2.201262400000000,0,0x00,0x97
2.201359840000000,0,0x00,0xFD
2.201457280000000,0,0x00,0xD7
2.201554720000000,0,0x00,0xFF
2.201652000000000,0,0x00,0xF7
2.201749440000000,0,0x00,0xF0
2.201846880000000,0,0x00,0x00
2.201944320000000,0,0x00,0x00
2.202041760000000,0,0x00,0x83
2.202139040000000,0,0x00,0x18
2.202236480000000,0,0x00,0x05
2.202333920000000,0,0x00,0x8A
2.202431360000000,0,0x00,0xD5
2.202528800000000,0,0x00,0xF6
2.202626240000000,0,0x00,0xA6
2.202723520000000,0,0x00,0x21
2.202820960000000,0,0x00,0xA6
2.202918400000000,0,0x00,0x45
2.203015840000000,0,0x00,0x16
2.203113280000000,0,0x00,0x54
2.203210720000000,0,0x00,0x46
2.203308000000000,0,0x00,0x60
2.203405440000000,0,0x00,0xB6
2.203502880000000,0,0x00,0x7B
2.203600320000000,0,0x00,0x46
2.203697760000000,0,0x00,0x74
2.203795040000000,0,0x00,0x76
2.203892480000000,0,0x00,0x8C
2.203989920000000,0,0x00,0x86
2.204087360000000,0,0x00,0x83
2.204184800000000,0,0x00,0xC6
2.204282240000000,0,0x00,0x9A
2.204379520000000,0,0x00,0x56
2.204476960000000,0,0x00,0x90
2.204574400000000,0,0x00,0x46
2.204671840000000,0,0x00,0xA5
2.204769280000000,0,0x00,0xC6
2.204866560000000,0,0x00,0xAA
2.204964000000000,0,0x00,0xE6
2.205061440000000,0,0x00,0xAF
2.205158880000000,0,0x00,0x96
2.205256320000000,0,0x00,0xA4
2.205353760000000,0,0x00,0x06
2.205451040000000,0,0x00,0xB8
2.205548480000000,0,0x00,0x36
2.205645920000000,0,0x00,0xBC
2.205743360000000,0,0x00,0x26
2.205840800000000,0,0x00,0xBF
2.205938080000000,0,0x00,0xD6
2.206035520000000,0,0x00,0xB3
2.206132960000000,0,0x00,0x66
2.206230400000000,0,0x00,0xC6
2.206327840000000,0,0x00,0xB6
2.206425280000000,0,0x00,0xC9
2.206522560000000,0,0x00,0xE6
2.206620000000000,0,0x00,0xCC
2.206717440000000,0,0x00,0xF6
2.206814880000000,0,0x00,0xCF
2.206912320000000,0,0x00,0xE6
2.207009600000000,0,0x00,0xC2
2.207107040000000,0,0x00,0xB6
2.207204480000000,0,0x00,0xD5
2.207301920000000,0,0x00,0x66
2.207399360000000,0,0x00,0xD7
2.207496800000000,0,0x00,0xF6
2.207594080000000,0,0x00,0xDA
2.207691520000000,0,0x00,0x76
2.207788960000000,0,0x00,0xDC
2.207886400000000,0,0x00,0xE6
2.207983840000000,0,0x00,0xDF
2.208081120000000,0,0x00,0x36
2.208178560000000,0,0x00,0xDD
2.208276000000000,0,0x00,0x76
2.208373440000000,0,0x00,0xA0
2.208470880000000,0,0x00,0xF7
2.208568320000000,0,0x00,0x11
2.208665600000000,0,0x00,0x87
2.208763040000000,0,0x00,0x4D
2.208860480000000,0,0x00,0xA7
2.208957920000000,0,0x00,0x51
2.209055360000000,0,0x00,0x77
2.209152640000000,0,0x00,0x70
2.209250080000000,0,0x00,0xD7
2.209347520000000,0,0x00,0x8D
2.209444960000000,0,0x00,0x57
2.209542400000000,0,0x00,0x87
2.209639840000000,0,0x00,0xF7
